# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.513050794601440430e-01 2.690718695521354675e-02 6.621181011199951172e+00 4.314939081668853760e-01 3.478855192661285400e-01 7.498864433728158474e-04 1.791933774948120117e-01 1.660391129553318024e-02 6.645820103585720062e-03 1.449435055255889893e-01 6.969061680138111115e-03 6.648186206817626953e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.530000000000000000e+02 7.796246409416198730e-01 1.592454686760902405e-02 2.578199195861816406e+01 4.314939081668853760e-01 3.478855192661285400e-01 7.498864433728158474e-04 8.904373049736022949e-01 1.339323073625564575e-01 1.352403610944747925e-01 8.140824437141418457e-01 1.230155001394450665e-03 2.720434761047363281e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 1.195428194478154182e-04 3.624606179073452950e-04 1.102850679308176041e-02 2.114311326295137405e-03 2.735003072302788496e-04 1.288445637328550220e-04 7.298308628378435969e-05 3.320284886285662651e-04 5.996914114803075790e-04 6.942560867173597217e-05 2.043189160758629441e-04 1.121617387980222702e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 1.396215375280007720e-04 1.508695277152583003e-04 4.736843984574079514e-03 2.415584604023024440e-04 3.992431811639107764e-05 6.732094789185794070e-06 5.617978604277595878e-05 2.244399511255323887e-04 6.158674368634819984e-04 1.112790632760152221e-04 1.833255373639985919e-04 5.435586906969547272e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+03 4.674379306379705667e-05 6.178882176754996181e-05 4.364090505987405777e-03 1.017978047457290813e-05 1.228964720212388784e-06 9.910625209386125789e-08 3.237910641473717988e-05 1.264142920263111591e-04 3.229638969060033560e-04 4.296230690670199692e-05 7.853032730054110289e-05 5.094273947179317474e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+03 9.056131602847017348e-06 2.635748751345090568e-05 5.501799285411834717e-03 1.357744713459396735e-05 1.436046090930176433e-06 4.819013099677249556e-08 1.941513073688838631e-05 6.048877185094170272e-05 2.469463506713509560e-04 7.643032404303085059e-06 3.528941306285560131e-05 6.382294464856386185e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 6.028531515767099336e-06 1.037901529343798757e-05 4.905774723738431931e-03 5.051579591963673010e-06 1.267856532649602741e-06 1.404432907747832360e-07 1.854810579970944673e-05 3.629708226071670651e-05 2.050907496595755219e-04 5.362609954318031669e-06 1.600469659024383873e-05 5.726172123104333878e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
